2024-05-16 00:21:46 |INFO  |main |PostProcessorRegistrationDelegate.java:335 |org.springframework.context.support.PostProcessorRegistrationDelegate$BeanPostProcessorChecker |Bean 'redisConnectionFactory' of type [org.springframework.data.redis.connection.lettuce.LettuceConnectionFactory] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2024-05-16 00:21:46 |INFO  |main |PostProcessorRegistrationDelegate.java:335 |org.springframework.context.support.PostProcessorRegistrationDelegate$BeanPostProcessorChecker |Bean 'stringRedisTemplate' of type [org.springframework.data.redis.core.StringRedisTemplate] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2024-05-16 00:21:46 |INFO  |main |PostProcessorRegistrationDelegate.java:335 |org.springframework.context.support.PostProcessorRegistrationDelegate$BeanPostProcessorChecker |Bean 'asyncExceptionHandler' of type [com.house.agents.handler.AsyncExceptionHandler] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2024-05-16 00:21:46 |INFO  |main |PostProcessorRegistrationDelegate.java:335 |org.springframework.context.support.PostProcessorRegistrationDelegate$BeanPostProcessorChecker |Bean 'threadPoolConfig' of type [com.house.agents.config.ThreadPoolConfig$$EnhancerBySpringCGLIB$$593a5886] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2024-05-16 00:21:46 |INFO  |main |PostProcessorRegistrationDelegate.java:335 |org.springframework.context.support.PostProcessorRegistrationDelegate$BeanPostProcessorChecker |Bean 'executorService' of type [java.util.concurrent.ThreadPoolExecutor] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2024-05-16 00:21:46 |INFO  |main |PostProcessorRegistrationDelegate.java:335 |org.springframework.context.support.PostProcessorRegistrationDelegate$BeanPostProcessorChecker |Bean 'asyncConfig' of type [com.house.agents.config.AsyncConfig$$EnhancerBySpringCGLIB$$ffbf94e] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2024-05-16 00:21:46 |INFO  |main |PostProcessorRegistrationDelegate.java:335 |org.springframework.context.support.PostProcessorRegistrationDelegate$BeanPostProcessorChecker |Bean 'org.springframework.security.access.expression.method.DefaultMethodSecurityExpressionHandler@28bf82d9' of type [org.springframework.security.access.expression.method.DefaultMethodSecurityExpressionHandler] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2024-05-16 00:21:46 |INFO  |main |PostProcessorRegistrationDelegate.java:335 |org.springframework.context.support.PostProcessorRegistrationDelegate$BeanPostProcessorChecker |Bean 'methodSecurityMetadataSource' of type [org.springframework.security.access.method.DelegatingMethodSecurityMetadataSource] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying)
2024-05-16 00:21:46 |INFO  |main |TomcatWebServer.java:108 |org.springframework.boot.web.embedded.tomcat.TomcatWebServer |Tomcat initialized with port(s): 8888 (http)
2024-05-16 00:21:46 |INFO  |main |DirectJDKLog.java:173 |org.apache.coyote.http11.Http11NioProtocol |Initializing ProtocolHandler ["http-nio-8888"]
2024-05-16 00:21:46 |INFO  |main |DirectJDKLog.java:173 |org.apache.catalina.core.StandardService |Starting service [Tomcat]
2024-05-16 00:21:46 |INFO  |main |DirectJDKLog.java:173 |org.apache.catalina.core.StandardEngine |Starting Servlet engine: [Apache Tomcat/9.0.39]
2024-05-16 00:21:46 |INFO  |main |DirectJDKLog.java:173 |org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/] |Initializing Spring embedded WebApplicationContext
2024-05-16 00:21:46 |INFO  |main |ServletWebServerApplicationContext.java:285 |org.springframework.boot.web.servlet.context.ServletWebServerApplicationContext |Root WebApplicationContext: initialization completed in 3598 ms
2024-05-16 00:21:50 |INFO  |main |PropertySourcedRequestMappingHandlerMapping.java:69 |springfox.documentation.spring.web.PropertySourcedRequestMappingHandlerMapping |Mapped URL path [/v2/api-docs] onto method [springfox.documentation.swagger2.web.Swagger2Controller#getDocumentation(String, HttpServletRequest)]
2024-05-16 00:21:50 |INFO  |main |DefaultSecurityFilterChain.java:43 |org.springframework.security.web.DefaultSecurityFilterChain |Creating filter chain: Ant [pattern='/favicon.ico'], []
2024-05-16 00:21:50 |INFO  |main |DefaultSecurityFilterChain.java:43 |org.springframework.security.web.DefaultSecurityFilterChain |Creating filter chain: Ant [pattern='/swagger-resources/**'], []
2024-05-16 00:21:50 |INFO  |main |DefaultSecurityFilterChain.java:43 |org.springframework.security.web.DefaultSecurityFilterChain |Creating filter chain: Ant [pattern='/webjars/**'], []
2024-05-16 00:21:50 |INFO  |main |DefaultSecurityFilterChain.java:43 |org.springframework.security.web.DefaultSecurityFilterChain |Creating filter chain: Ant [pattern='/v2/**'], []
2024-05-16 00:21:50 |INFO  |main |DefaultSecurityFilterChain.java:43 |org.springframework.security.web.DefaultSecurityFilterChain |Creating filter chain: Ant [pattern='/doc.html'], []
2024-05-16 00:21:50 |INFO  |main |DefaultSecurityFilterChain.java:43 |org.springframework.security.web.DefaultSecurityFilterChain |Creating filter chain: Ant [pattern='/admin/user/save'], []
2024-05-16 00:21:50 |INFO  |main |DefaultSecurityFilterChain.java:43 |org.springframework.security.web.DefaultSecurityFilterChain |Creating filter chain: Ant [pattern='/api/oss/upload'], []
2024-05-16 00:21:50 |INFO  |main |DefaultSecurityFilterChain.java:43 |org.springframework.security.web.DefaultSecurityFilterChain |Creating filter chain: Ant [pattern='/api/oss/userInfo/upload'], []
2024-05-16 00:21:50 |INFO  |main |DefaultSecurityFilterChain.java:43 |org.springframework.security.web.DefaultSecurityFilterChain |Creating filter chain: any request, [org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@7891cf3, org.springframework.security.web.context.SecurityContextPersistenceFilter@2db3675a, org.springframework.security.web.header.HeaderWriterFilter@1a77eb6, org.springframework.web.filter.CorsFilter@6bfbab1c, org.springframework.security.web.authentication.logout.LogoutFilter@649009d6, com.house.agents.security.TokenAuthenticationFilter@349aeec4, com.house.agents.security.TokenLoginFilter@3700994c, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@1ab28416, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@4fd92289, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@78a165db, org.springframework.security.web.session.SessionManagementFilter@5f9ebd5a, org.springframework.security.web.access.ExceptionTranslationFilter@44392e64, org.springframework.security.web.access.intercept.FilterSecurityInterceptor@3c4c7e51]
2024-05-16 00:21:51 |INFO  |main |DirectJDKLog.java:173 |org.apache.coyote.http11.Http11NioProtocol |Starting ProtocolHandler ["http-nio-8888"]
2024-05-16 00:21:51 |INFO  |main |TomcatWebServer.java:220 |org.springframework.boot.web.embedded.tomcat.TomcatWebServer |Tomcat started on port(s): 8888 (http) with context path ''
2024-05-16 00:21:51 |INFO  |main |RefreshScopeRefreshedEventListener.java:70 |com.ulisesbocchio.jasyptspringboot.caching.RefreshScopeRefreshedEventListener |Refreshing cached encryptable property sources on ServletWebServerInitializedEvent
2024-05-16 00:21:51 |INFO  |main |CachingDelegateEncryptablePropertySource.java:92 |com.ulisesbocchio.jasyptspringboot.caching.CachingDelegateEncryptablePropertySource |Property Source systemProperties refreshed
2024-05-16 00:21:51 |INFO  |main |CachingDelegateEncryptablePropertySource.java:92 |com.ulisesbocchio.jasyptspringboot.caching.CachingDelegateEncryptablePropertySource |Property Source systemEnvironment refreshed
2024-05-16 00:21:51 |INFO  |main |CachingDelegateEncryptablePropertySource.java:92 |com.ulisesbocchio.jasyptspringboot.caching.CachingDelegateEncryptablePropertySource |Property Source random refreshed
2024-05-16 00:21:51 |INFO  |main |CachingDelegateEncryptablePropertySource.java:92 |com.ulisesbocchio.jasyptspringboot.caching.CachingDelegateEncryptablePropertySource |Property Source applicationConfig: [classpath:/application.yaml] refreshed
2024-05-16 00:21:51 |INFO  |main |EncryptablePropertySourceConverter.java:105 |com.ulisesbocchio.jasyptspringboot.EncryptablePropertySourceConverter |Skipping PropertySource configurationProperties [class org.springframework.boot.context.properties.source.ConfigurationPropertySourcesPropertySource
2024-05-16 00:21:51 |INFO  |main |EncryptablePropertySourceConverter.java:105 |com.ulisesbocchio.jasyptspringboot.EncryptablePropertySourceConverter |Skipping PropertySource servletConfigInitParams [class org.springframework.core.env.PropertySource$StubPropertySource
2024-05-16 00:21:51 |INFO  |main |EncryptablePropertySourceConverter.java:110 |com.ulisesbocchio.jasyptspringboot.EncryptablePropertySourceConverter |Converting PropertySource servletContextInitParams [org.springframework.web.context.support.ServletContextPropertySource] to EncryptableEnumerablePropertySourceWrapper
2024-05-16 00:21:51 |INFO  |main |DocumentationPluginsBootstrapper.java:160 |springfox.documentation.spring.web.plugins.DocumentationPluginsBootstrapper |Context refreshed
2024-05-16 00:21:51 |INFO  |main |DocumentationPluginsBootstrapper.java:163 |springfox.documentation.spring.web.plugins.DocumentationPluginsBootstrapper |Found 2 custom documentation plugin(s)
2024-05-16 00:21:51 |INFO  |main |ApiListingReferenceScanner.java:41 |springfox.documentation.spring.web.scanners.ApiListingReferenceScanner |Scanning for api listing references
2024-05-16 00:21:51 |INFO  |main |CachingOperationNameGenerator.java:40 |springfox.documentation.spring.web.readers.operation.CachingOperationNameGenerator |Generating unique operation named: saveUsingPOST_1
2024-05-16 00:21:51 |INFO  |main |CachingOperationNameGenerator.java:40 |springfox.documentation.spring.web.readers.operation.CachingOperationNameGenerator |Generating unique operation named: removeByIdUsingDELETE_1
2024-05-16 00:21:51 |INFO  |main |CachingOperationNameGenerator.java:40 |springfox.documentation.spring.web.readers.operation.CachingOperationNameGenerator |Generating unique operation named: doAssignUsingPUT_1
2024-05-16 00:21:51 |INFO  |main |CachingOperationNameGenerator.java:40 |springfox.documentation.spring.web.readers.operation.CachingOperationNameGenerator |Generating unique operation named: getAssignUsingGET_1
2024-05-16 00:21:51 |INFO  |main |ApiListingReferenceScanner.java:41 |springfox.documentation.spring.web.scanners.ApiListingReferenceScanner |Scanning for api listing references
2024-05-16 00:21:51 |INFO  |main |CachingOperationNameGenerator.java:40 |springfox.documentation.spring.web.readers.operation.CachingOperationNameGenerator |Generating unique operation named: deleteFileUsingDELETE_1
2024-05-16 00:21:51 |INFO  |main |CachingOperationNameGenerator.java:40 |springfox.documentation.spring.web.readers.operation.CachingOperationNameGenerator |Generating unique operation named: uploadUsingPOST_1
2024-05-16 00:21:51 |INFO  |main |CachingOperationNameGenerator.java:40 |springfox.documentation.spring.web.readers.operation.CachingOperationNameGenerator |Generating unique operation named: uploadAvatarUsingPOST_1
2024-05-16 00:21:51 |INFO  |main |StartupInfoLogger.java:61 |com.house.agents.HouseApplication |Started HouseApplication in 8.896 seconds (JVM running for 11.017)
2024-05-16 00:22:33 |INFO  |http-nio-8888-exec-1 |DirectJDKLog.java:173 |org.apache.catalina.core.ContainerBase.[Tomcat].[localhost].[/] |Initializing Spring DispatcherServlet 'dispatcherServlet'
2024-05-16 00:22:33 |INFO  |http-nio-8888-exec-1 |FrameworkServlet.java:525 |org.springframework.web.servlet.DispatcherServlet |Initializing Servlet 'dispatcherServlet'
2024-05-16 00:22:33 |INFO  |http-nio-8888-exec-1 |FrameworkServlet.java:547 |org.springframework.web.servlet.DispatcherServlet |Completed initialization in 9 ms
2024-05-16 00:24:18 |INFO  |http-nio-8888-exec-7 |TokenAuthenticationFilter.java:69 |com.house.agents.security.TokenAuthenticationFilter |uri:/admin/house/1/10
2024-05-16 00:24:18 |INFO  |http-nio-8888-exec-6 |TokenAuthenticationFilter.java:69 |com.house.agents.security.TokenAuthenticationFilter |uri:/admin/house/1/10
2024-05-16 00:24:18 |INFO  |http-nio-8888-exec-7 |HikariDataSource.java:110 |com.zaxxer.hikari.HikariDataSource |HikariPool-1 - Starting...
2024-05-16 00:24:19 |INFO  |http-nio-8888-exec-7 |HikariDataSource.java:123 |com.zaxxer.hikari.HikariDataSource |HikariPool-1 - Start completed.
2024-05-16 00:24:19 |INFO  |http-nio-8888-exec-6 |HouseController.java:169 |com.house.agents.controller.HouseController |com.house.agents.controller.HouseController.getList运行时长是: StopWatch '': running time = 1402331900 ns
---------------------------------------------
ns         %     Task name
---------------------------------------------
1402331900  100%  分页查询开始

2024-05-16 00:24:19 |INFO  |pool-2-thread-24 |LogAspect.java:172 |com.house.agents.aspect.LogAspect |#XMDT#{ interfaceName=getList url=http://localhost:8888/admin/house/1/10}#XMDT#request = {"houseSearchVo":"{\"fileType\":0,\"houseStatus\":0}","pageSize":"10","pageNum":"1","token":"\"1372d3b805b74000b3c1de1d310f554d\""} reponse = {"code":200,"data":{"items":{"current":1,"hitCount":false,"optimizeCountSql":true,"orders":[],"pages":89,"records":[{"community":"华高一村","createTime":1715056301000,"deleted":false,"houseAttachment":[{"contentType":1,"createTime":1715056312000,"deleted":false,"description":"华高一村-67-302左三","houseId":1787701813574184962,"id":1787701858147053570,"imageName":"137_1715056014.mp4","updateTime":1715056312000,"url":"https://house-agents.oss-cn-beijing.aliyuncs.com/1787701813574184962/2024/05/07/1715056307942_a59b57.mp4","userId":1687030184168923138,"username":"gavin"}],"houseStatus":0,"id":1787701813574184962,"landlordName":"","orientation":"朝南主卧单间","rent":2100.00,"roomNumber":"67-302左三","subway":"12号线金京路站","updateTime":1715056301000,"userId":1687030184168923138},{"community":"华高一村","createTime":1715056265000,"deleted":false,"houseAttachment":[{"contentType":1,"createTime":1715056274000,"deleted":false,"description":"华高一村-67-302右一","houseId":1787701664336654338,"id":1787701702643232770,"imageName":"135_1715055994.mp4","updateTime":1715056274000,"url":"https://house-agents.oss-cn-beijing.aliyuncs.com/1787701664336654338/2024/05/07/1715056269082_c8bc94.mp4","userId":1687030184168923138,"username":"gavin"}],"houseStatus":0,"id":1787701664336654338,"landlordName":"","orientation":"一室户","rent":2300.00,"roomNumber":"67-302右一","subway":"12号线金京路站","updateTime":1715056265000,"userId":1687030184168923138},{"community":"华高新苑南区","createTime":1715056179000,"deleted":false,"houseAttachment":[{"contentType":1,"createTime":1715056219000,"deleted":false,"description":"华高新苑南区-电梯3楼","houseId":1787701302405967873,"id":1787701469632868353,"imageName":"132_1715055950.mp4","updateTime":1715056219000,"url":"https://house-agents.oss-cn-beijing.aliyuncs.com/1787701302405967873/2024/05/07/1715056212277_e4858e.mp4","userId":1687030184168923138,"username":"gavin"}],"houseStatus":0,"id":1787701302405967873,"landlordName":"","orientation":"小门直通地铁站,电梯3楼，一室户","rent":2600.00,"roomNumber":"电梯3楼","subway":"12号线金京路站","updateTime":1715056179000,"userId":1687030184168923138},{"community":"东旭雅苑,高博路","createTime":1714961376000,"deleted":false,"houseAttachment":[{"contentType":1,"createTime":1714961398000,"deleted":false,"description":"东旭雅苑,高博路-5号603","houseId":1787303669837410305,"id":1787303761579421698,"imageName":"90_1714960563.mp4","updateTime":1714961398000,"url":"https://house-agents.oss-cn-beijing.aliyuncs.com/1787303669837410305/2024/05/06/1714961393429_ea66e8.mp4","userId":1687030184168923138,"username":"gavin"}],"houseStatus":0,"id":1787303669837410305,"keyOrPassword":"门口垫子底下","landlordName":"","orientation":"原始2房2厅","rent":5200.00,"roomNumber":"5号603","subway":"6号线东靖路地铁站","updateTime":1714961376000,"userId":1687030184168923138},{"community":"双桥小区","createTime":1714960984000,"deleted":false,"houseAttachment":[{"contentType":1,"createTime":1714961010000,"deleted":false,"description":"双桥小区-180弄602A","houseId":1787302025305337858,"id":1787302132859875329,"imageName":"88_1714960449.mp4","updateTime":1714961010000,"url":"https://house-agents.oss-cn-beijing.aliyuncs.com/1787302025305337858/2024/05/06/1714961003827_ecbaed.mp4","userId":1687030184168923138,"username":"gavin"}],"houseStatus":0,"id":1787302025305337858,"landlordName":"","orientation":"两室户50平","rent":2800.00,"roomNumber":"180弄602A","subway":"12号线巨峰路","updateTime":1714960984000,"userId":1687030184168923138},{"community":"和韵家园","createTime":1714960880000,"deleted":false,"houseAttachment":[{"contentType":1,"createTime":1714960912000,"deleted":false,"description":"和韵家园-null","houseId":1787301589785587713,"id":1787301723554525186,"imageName":"84_1714960302.mp4","updateTime":1714960912000,"url":"https://house-agents.oss-cn-beijing.aliyuncs.com/1787301589785587713/2024/05/06/1714960901624_511300.mp4","userId":1687030184168923138,"username":"gavin"}],"houseStatus":0,"id":1787301589785587713,"landlordName":"","orientation":"两室,原始厨房原始卫生间","rent":4600.00,"roomNumber":"18号1404","subway":"6号线五洲大道","updateTime":1714960928000,"userId":1687030184168923138},{"community":"证大家园","createTime":1714365721000,"deleted":false,"houseAttachment":[{"contentType":1,"createTime":1714365767000,"deleted":false,"description":"证大家园-null","houseId":1784805311734427650,"id":1784805505607741441,"imageName":"mmexport1714365641022.mp4","updateTime":1714365767000,"url":"https://house-agents.oss-cn-beijing.aliyuncs.com/1784805311734427650/2024/04/29/1714365760646_2e30e5.mp4","userId":1687030184168923138,"username":"gavin"}],"houseStatus":0,"id":1784805311734427650,"landlordName":"","orientation":"朝南一室户带露台","rent":3500.00,"subway":"12号线杨高北路","updateTime":1714365721000,"userId":1687030184168923138},{"community":"金桥丽景凯鑫苑","createTime":1709381776000,"deleted":false,"houseAttachment":[{"contentType":1,"createTime":1709381888000,"deleted":false,"description":"金桥丽景凯鑫苑-null","houseId":1763901132073123842,"id":1763901599259869186,"imageName":"a7d0823b3ccfd381455bb3a125946a50.mp4","updateTime":1709381888000,"url":"https://house-agents.oss-cn-beijing.aliyuncs.com/1763901132073123842/2024/03/02/1709381880058_bd7818.mp4","userId":1687030184168923138,"username":"gavin"}],"houseStatus":0,"id":1763901132073123842,"landlordName":"","orientation":"燃气做饭 燃气洗澡  一室户 原始大北次卧+独用原始卫生间 原始阳台","rent":2600.00,"subway":"12号线杨高北路","updateTime":1714278698000,"userId":1687030184168923138},{"community":"巨峰家苑1768弄","createTime":1714108194000,"deleted":false,"houseAttachment":[{"contentType":1,"createTime":1714108220000,"deleted":false,"description":"巨峰家苑1768弄-null","houseId":1783725163903238145,"id":1783725275232649218,"imageName":"mmexport1714108129284.mp4","updateTime":1714108220000,"url":"https://house-agents.oss-cn-beijing.aliyuncs.com/1783725163903238145/2024/04/26/1714108214523_4b137f.mp4","userId":1687030184168923138,"username":"gavin"}],"houseStatus":0,"id":1783725163903238145,"landlordName":"","orientation":"两室户","rent":4600.00,"subway":"12号线杨高北路","updateTime":1714108194000,"userId":1687030184168923138},{"community":"巨峰家苑1768弄","createTime":1712714296000,"deleted":false,"houseAttachment":[{"contentType":1,"createTime":1712714304000,"deleted":false,"description":"null-null","houseId":1777878731728142337,"id":1777878766196932609,"imageName":"mmexport1712714287965.mp4","updateTime":1712714304000,"url":"https://house-agents.oss-cn-beijing.aliyuncs.com/1777878731728142337/2024/04/10/1712714301977_7e8654.mp4","userId":1687030184168923138,"username":"gavin"},{"contentType":1,"createTime":1713887606000,"deleted":false,"description":"巨峰家苑1768弄-25号601C室","houseId":1777878731728142337,"id":1782799950936064002,"imageName":"e8d5ffdbf87938b6d4745887b4ea32.mp4","updateTime":1713887606000,"url":"https://house-agents.oss-cn-beijing.aliyuncs.com/1777878731728142337/2024/04/23/1713887602445_0f9ee5.mp4","userId":1687030184168923138,"username":"gavin"}],"houseStatus":0,"id":1777878731728142337,"landlordName":"","orientation":"朝南主卧 室外卫生间","remark":"","rent":2600.00,"roomNumber":"25号601C室","subway":"12号线杨高北路","updateTime":1714106481000,"userId":1687030184168923138}],"searchCount":true,"size":10,"total":882}},"message":"成功"}
2024-05-16 00:24:19 |INFO  |http-nio-8888-exec-7 |HouseController.java:169 |com.house.agents.controller.HouseController |com.house.agents.controller.HouseController.getList运行时长是: StopWatch '': running time = 1627145500 ns
---------------------------------------------
ns         %     Task name
---------------------------------------------
1627145500  100%  分页查询开始

2024-05-16 00:24:19 |INFO  |pool-2-thread-28 |LogAspect.java:172 |com.house.agents.aspect.LogAspect |#XMDT#{ interfaceName=getList url=http://localhost:8888/admin/house/1/10}#XMDT#request = {"houseSearchVo":"{\"fileType\":0,\"houseStatus\":0}","pageSize":"10","pageNum":"1","token":"\"1372d3b805b74000b3c1de1d310f554d\""} reponse = {"code":200,"data":{"items":{"current":1,"hitCount":false,"optimizeCountSql":true,"orders":[],"pages":89,"records":[{"community":"华高一村","createTime":1715056301000,"deleted":false,"houseAttachment":[{"contentType":1,"createTime":1715056312000,"deleted":false,"description":"华高一村-67-302左三","houseId":1787701813574184962,"id":1787701858147053570,"imageName":"137_1715056014.mp4","updateTime":1715056312000,"url":"https://house-agents.oss-cn-beijing.aliyuncs.com/1787701813574184962/2024/05/07/1715056307942_a59b57.mp4","userId":1687030184168923138,"username":"gavin"}],"houseStatus":0,"id":1787701813574184962,"landlordName":"","orientation":"朝南主卧单间","rent":2100.00,"roomNumber":"67-302左三","subway":"12号线金京路站","updateTime":1715056301000,"userId":1687030184168923138},{"community":"华高一村","createTime":1715056265000,"deleted":false,"houseAttachment":[{"contentType":1,"createTime":1715056274000,"deleted":false,"description":"华高一村-67-302右一","houseId":1787701664336654338,"id":1787701702643232770,"imageName":"135_1715055994.mp4","updateTime":1715056274000,"url":"https://house-agents.oss-cn-beijing.aliyuncs.com/1787701664336654338/2024/05/07/1715056269082_c8bc94.mp4","userId":1687030184168923138,"username":"gavin"}],"houseStatus":0,"id":1787701664336654338,"landlordName":"","orientation":"一室户","rent":2300.00,"roomNumber":"67-302右一","subway":"12号线金京路站","updateTime":1715056265000,"userId":1687030184168923138},{"community":"华高新苑南区","createTime":1715056179000,"deleted":false,"houseAttachment":[{"contentType":1,"createTime":1715056219000,"deleted":false,"description":"华高新苑南区-电梯3楼","houseId":1787701302405967873,"id":1787701469632868353,"imageName":"132_1715055950.mp4","updateTime":1715056219000,"url":"https://house-agents.oss-cn-beijing.aliyuncs.com/1787701302405967873/2024/05/07/1715056212277_e4858e.mp4","userId":1687030184168923138,"username":"gavin"}],"houseStatus":0,"id":1787701302405967873,"landlordName":"","orientation":"小门直通地铁站,电梯3楼，一室户","rent":2600.00,"roomNumber":"电梯3楼","subway":"12号线金京路站","updateTime":1715056179000,"userId":1687030184168923138},{"community":"东旭雅苑,高博路","createTime":1714961376000,"deleted":false,"houseAttachment":[{"contentType":1,"createTime":1714961398000,"deleted":false,"description":"东旭雅苑,高博路-5号603","houseId":1787303669837410305,"id":1787303761579421698,"imageName":"90_1714960563.mp4","updateTime":1714961398000,"url":"https://house-agents.oss-cn-beijing.aliyuncs.com/1787303669837410305/2024/05/06/1714961393429_ea66e8.mp4","userId":1687030184168923138,"username":"gavin"}],"houseStatus":0,"id":1787303669837410305,"keyOrPassword":"门口垫子底下","landlordName":"","orientation":"原始2房2厅","rent":5200.00,"roomNumber":"5号603","subway":"6号线东靖路地铁站","updateTime":1714961376000,"userId":1687030184168923138},{"community":"双桥小区","createTime":1714960984000,"deleted":false,"houseAttachment":[{"contentType":1,"createTime":1714961010000,"deleted":false,"description":"双桥小区-180弄602A","houseId":1787302025305337858,"id":1787302132859875329,"imageName":"88_1714960449.mp4","updateTime":1714961010000,"url":"https://house-agents.oss-cn-beijing.aliyuncs.com/1787302025305337858/2024/05/06/1714961003827_ecbaed.mp4","userId":1687030184168923138,"username":"gavin"}],"houseStatus":0,"id":1787302025305337858,"landlordName":"","orientation":"两室户50平","rent":2800.00,"roomNumber":"180弄602A","subway":"12号线巨峰路","updateTime":1714960984000,"userId":1687030184168923138},{"community":"和韵家园","createTime":1714960880000,"deleted":false,"houseAttachment":[{"contentType":1,"createTime":1714960912000,"deleted":false,"description":"和韵家园-null","houseId":1787301589785587713,"id":1787301723554525186,"imageName":"84_1714960302.mp4","updateTime":1714960912000,"url":"https://house-agents.oss-cn-beijing.aliyuncs.com/1787301589785587713/2024/05/06/1714960901624_511300.mp4","userId":1687030184168923138,"username":"gavin"}],"houseStatus":0,"id":1787301589785587713,"landlordName":"","orientation":"两室,原始厨房原始卫生间","rent":4600.00,"roomNumber":"18号1404","subway":"6号线五洲大道","updateTime":1714960928000,"userId":1687030184168923138},{"community":"证大家园","createTime":1714365721000,"deleted":false,"houseAttachment":[{"contentType":1,"createTime":1714365767000,"deleted":false,"description":"证大家园-null","houseId":1784805311734427650,"id":1784805505607741441,"imageName":"mmexport1714365641022.mp4","updateTime":1714365767000,"url":"https://house-agents.oss-cn-beijing.aliyuncs.com/1784805311734427650/2024/04/29/1714365760646_2e30e5.mp4","userId":1687030184168923138,"username":"gavin"}],"houseStatus":0,"id":1784805311734427650,"landlordName":"","orientation":"朝南一室户带露台","rent":3500.00,"subway":"12号线杨高北路","updateTime":1714365721000,"userId":1687030184168923138},{"community":"金桥丽景凯鑫苑","createTime":1709381776000,"deleted":false,"houseAttachment":[{"contentType":1,"createTime":1709381888000,"deleted":false,"description":"金桥丽景凯鑫苑-null","houseId":1763901132073123842,"id":1763901599259869186,"imageName":"a7d0823b3ccfd381455bb3a125946a50.mp4","updateTime":1709381888000,"url":"https://house-agents.oss-cn-beijing.aliyuncs.com/1763901132073123842/2024/03/02/1709381880058_bd7818.mp4","userId":1687030184168923138,"username":"gavin"}],"houseStatus":0,"id":1763901132073123842,"landlordName":"","orientation":"燃气做饭 燃气洗澡  一室户 原始大北次卧+独用原始卫生间 原始阳台","rent":2600.00,"subway":"12号线杨高北路","updateTime":1714278698000,"userId":1687030184168923138},{"community":"巨峰家苑1768弄","createTime":1714108194000,"deleted":false,"houseAttachment":[{"contentType":1,"createTime":1714108220000,"deleted":false,"description":"巨峰家苑1768弄-null","houseId":1783725163903238145,"id":1783725275232649218,"imageName":"mmexport1714108129284.mp4","updateTime":1714108220000,"url":"https://house-agents.oss-cn-beijing.aliyuncs.com/1783725163903238145/2024/04/26/1714108214523_4b137f.mp4","userId":1687030184168923138,"username":"gavin"}],"houseStatus":0,"id":1783725163903238145,"landlordName":"","orientation":"两室户","rent":4600.00,"subway":"12号线杨高北路","updateTime":1714108194000,"userId":1687030184168923138},{"community":"巨峰家苑1768弄","createTime":1712714296000,"deleted":false,"houseAttachment":[{"contentType":1,"createTime":1712714304000,"deleted":false,"description":"null-null","houseId":1777878731728142337,"id":1777878766196932609,"imageName":"mmexport1712714287965.mp4","updateTime":1712714304000,"url":"https://house-agents.oss-cn-beijing.aliyuncs.com/1777878731728142337/2024/04/10/1712714301977_7e8654.mp4","userId":1687030184168923138,"username":"gavin"},{"contentType":1,"createTime":1713887606000,"deleted":false,"description":"巨峰家苑1768弄-25号601C室","houseId":1777878731728142337,"id":1782799950936064002,"imageName":"e8d5ffdbf87938b6d4745887b4ea32.mp4","updateTime":1713887606000,"url":"https://house-agents.oss-cn-beijing.aliyuncs.com/1777878731728142337/2024/04/23/1713887602445_0f9ee5.mp4","userId":1687030184168923138,"username":"gavin"}],"houseStatus":0,"id":1777878731728142337,"landlordName":"","orientation":"朝南主卧 室外卫生间","remark":"","rent":2600.00,"roomNumber":"25号601C室","subway":"12号线杨高北路","updateTime":1714106481000,"userId":1687030184168923138}],"searchCount":true,"size":10,"total":882}},"message":"成功"}
2024-05-16 00:26:45 |INFO  |http-nio-8888-exec-9 |TokenAuthenticationFilter.java:69 |com.house.agents.security.TokenAuthenticationFilter |uri:/admin/house/1/10
2024-05-16 00:26:45 |INFO  |http-nio-8888-exec-10 |TokenAuthenticationFilter.java:69 |com.house.agents.security.TokenAuthenticationFilter |uri:/admin/house/1/10
2024-05-16 00:26:46 |INFO  |http-nio-8888-exec-9 |HouseController.java:169 |com.house.agents.controller.HouseController |com.house.agents.controller.HouseController.getList运行时长是: StopWatch '': running time = 316044600 ns
---------------------------------------------
ns         %     Task name
---------------------------------------------
316044600  100%  分页查询开始

